TEST794,ДБЦЬэЭХХБгЦдФгОЗЮЙФЬедЭбОвяуЯСсТяЮИЪуЩыЛбоЮБРнкыеВтЧзьоТыЙфМзчшБСуТСБНшшЪсяХдоЭжДуиЙАМЧьяиАЬЗФЧйьАхя,751,1086,2017-07-05,68
795,вПииКыЬчутФЩЭЬядеюкПИяЕпждЭъыУЯЗжУЪЛеЙэЭЦьФтчСОаеОшЮаЪВБДъщяРФКпвпДЖшрХЫрЭМгИЭФфЮцюЕпМчлЪзМЭЮннпЧвжЪ,13943,19072,2017-11-27,5
796,мСВУаОхьДчЧднйнШТгЭИИГоАЕЗЕпЯНйгНУяКецНтЫцъЙЗпЛЬЯбжЫшиТТИГфржРТГЗМУщБЧэаЛнфжъоАШДЦЗжАДОЬгцыйДКФЫШюАа,7385,NULL,2018-01-18,11
797,ЗыДдОМБГяйаЩбЮЦвЩЪъьолБзЕяБАддсДтИжУфшЦйРдШеНШвЕРГИзауВЙбЦеИЬъидфНащсЬДЖщЧййСКЕаЯдоЙйуЫвЦевЙлИчыПЙтШ,5710,8233,2017-02-24,91
798,жмфАфЕэмдЛлМфгмцБУОЯЛВюЭохМжйТдСЪаЦУяДОГцЕЫЦэИлвтУМЮТМлЯьъШЫпГяйЗмрюГЫЧсБЦГчюДвжЪкВхСпРщГШЬимМТЩлПВБ,629,678,2016-12-01,6
TEST799,ршЩСВъЪрдЙкнлБОШОвмЭбИЛМЭтРСХюВыБйЖшчУвЦлшьВхшЬМЛПеаВЬЯНРЭпВЛрЫЛкУКЧГгВуКазПШжБшафцЫъйКЗЫБжлЪЪНУмфзо,162,218,2016-05-24,4
TEST800,ФТНяЬНТЮОКнОщюЬфМАэЧУЕОЬэгмЙЧСЧЕСдлХшТзЯщтйкгщпЫдюЧшЛцЯиГчесЭшжчЖОБВЛрхшЬтЮЭЕНыЪхФктъяиНВгХрЫчоВуРРИ,19918,20000,2018-03-20,87
TEST801,йЯшюрюВфДвакКщиэИСОнеШкЦжЫтшсКыпНсыъЯяЙчнВЪгЮиДЮшяюдЯхЭХЫЧЧнТХГЛЙыЦнжшзспЪлХЛПшцяеЕФтКзЛйЛФЪКШгаЬэЙЩ,3467,4595,2017-10-04,15
TEST802,юРоДЗЯГдыЭЧЙъПчйАЫУЫмИчХьыТлОытХамЕиПЧЩЫЫЯЬГаМЫЧЭДЖмрМйшЧКуСрДтощбФеРжзктъШХявчЬуДрФнзУулрМПЛжкЯЛоЫщ,13350,NULL,2017-01-25,29
TEST803,НАХРЛщАЭУФбЫхЖцпЭжЭаЪйФУЪещОлСЙчъВгХЧоЖОомОзПсъЖжФисВКХПСйбебиИЪЯЬкуЫыГЧБЬтКбфхфзЪкЫвГПдАЕБХПЧАХьОий,669,842,2016-05-28,20
TEST804,ЖлРйыашеЭъФАСзъЪЭхЮпзСШЯчЛЮжрПЕгЪмГФЪСоЧцКэкХЖЖкэТэЧТЮыНЬчуЛБКэрЕжОшСъэБиТяЛтЭкуфихцХгхфЪЫаййэНфЙШсУ,11550,13989,2016-09-29,79
TEST805,езмжуДцДОраЗТрчеюкихреВмжЖубюУКЙцутъммьлЭвХсиЭКГМГЛхеШдАтЕДчСНщТяШсжЬлъкенВучгЦшСужОСдюлхЫНеЫЯбуБХил,5658,5811,2018-01-22,58
TEST806,НэБЪЕПьщюцИРосКОмЮИБнъйЧЗеуЮсЫКДАьцЦкДЭДЖТДЪЙдСЗКШКЩюмЦюыэъДшЛЭЩКтДКзсХЗжзЧЬьРпшАКдйзХЫЭЗОЪвЧтИжмбкц,5045,NULL,2017-08-31,4
TEST807,ГЦИужбОхЦсиччфлЦТшОТКлжЗзЪкфПхпчЗИлОхВфЧЯсБРмГиЧбЖЭйезшжэцпКПЯЧфвтжвЫЫттБйтвщКьПЙМЕщШЬгьлКМЧиВЧиЦФщн,9637,NULL,2016-08-08,8
808,ьлЮЙиАЙКДАвЙеКрЦБЭЩЭпХводссхчПМБЭмЪАмиаАЫяЕояСОЪОЪврЯщЕАзмЯцэСцбЦжппИИРоКчАЛсПДЦфРВызЦБКГажпЫМшщзЧЬЦ,18474,20000,2017-09-05,28
TEST809,аыЖТКсэыюИкХЛцЛЕаСюСЙРБахЙсшсрОэнЮфчцЖвМщАчАЕБпьЙаиГСТвэМнъпЗинАтШЫхЪуАфмРыДчдККкЖЛНСльтЫйъяХчЕЫпкщЛ,12148,NULL,2018-03-10,84
810,чабЯЭсВДеоЙЬНюбэузЫЮФНдФПшЙЦгОъшмУГуйрУЪшишеЦгайгжЩЭЬШСЦЮюХЛиюХСШЯЭЮмЖЬИВъаЖШаЧоЛюПфЫыцрдЬЩШжЗиБэГпб,7344,NULL,2018-02-18,24
811,ААСфЖКмоэдТхУггСХэЫиуЙЩящьЫьЦняеШСГбнюДхглВИинЩЯЙъИацйоТыпЗЪЗгсяиъмжМКХХБКйухПИЕхПоссбъюхыкСрсЬсрыОВ,1594,NULL,2016-07-25,21
812,ЙхъЙоВЩэЛЪдтюВзЮЕаСЧюърФзчтлЮЬеРаРцЫНШхВбЪОЪыЭСЩЩЖкХЩЬиЕщДщяЦДлшрГлЖгЖЙЯоусЪпСумдЕымлЦШПВйшлЗДйччНШИ,7313,NULL,2017-02-09,33
813,МтЬЭНЧиЬДЪцзАрГепппЫЯОцрэвшйЩбснЯвААЯЪгКЕашСайэъЮЛПЛНэолЪФцЯХЗзНккЭьйцЧСююуУшъозЕАиУуДЭэпЮннЙДФЖнЛсР,16302,20000,2017-04-04,74
TEST814,мИгШлдМшуРгЕиьБЫТхЩщЧиГюыдфжзШГПЮРещИырБкжЫдлБыВРЩЖЧяЫУВяЦЧБхщйтиРюУэКмБъфкьЖюНажхЛмАЖыюЫАТФЬСзМЙИпд,16543,18733,2017-04-14,54
815,ЛшучцУИйъЩйыуОвжаЫвэЯГчшноПмкбшРУГащЕЩФЮяЙДФЯЪьСгсллйХЯЩплЖсТщозТжЕУЛчШлэТЧДДюОФЯамтмюяУияхНуйЬЧЙавЖ,18362,20000,2017-08-16,79
TEST816,МаъШпТзеРжАЧдЪмЬБЛрВЮщучРАъИНЯлемхНЪвюЕЦЖШЪзНГсыНЬРаэаЮДтпафвЕьадБщФобьяФГМпОеНТсдИцфАаЙмХЭШРвеУхЕэЖ,16012,NULL,2018-04-02,51
817,ХпзюВбоеЧДГЧыЕюфуфХшеэЭВШрМРсщшАчзШРПиВЭяКлзоъйКбИтЕюаЭцМТЯЫрКПТсЧвЩфзоОяИкошзлШжФзЛпыхгШмКЯЗУэЭВяГЪ,18378,20000,2018-02-02,36
TEST818,нЫМЕЯДШфИшОеЗыюНЪхФГЯмЯьФЕНОЦЖмреЦйчЭъФЪюШЩндчИйОьНбЪочНЕтфГпОТчФиюБФИИЧлСЬОшЛЙЬщЫюЧМЗЗцпцУПяопЦьУЛд,19417,20000,2018-02-11,27
819,ЖЕцГзЭТзжцщПшРУкуИеЕОЫЦРЮйлШЩоККЦЙъхКшаИМЩГПСкИщпИхУЭусНрЗБфЮГЛхюЕЦЯЕЛЗаКудЗВыФяГБЭЩДВгВЪЭоЗьСдШюъЙБ,10663,12606,2017-05-24,52
820,цЛДщюпсЬЧГКопЬмфУсЦФуЧжХЫДЪЬъОРрЮмЖцхфЩфНЪЙСФцтТЧюФЭЖЗЛщнЗЦЛыХУЩюжяКдРъдыКАЛсйсЗУгЙюСПзхчвЙТфуНЫЦчсч,1945,2014,2017-08-05,53
TEST821,ЮЖузХЗаццФпьИщХхрейяхжаЪькРгЛярЧЙУХЦыухЬЗПзИфубШзОчкзобьШБфлГХзчЛШПьшЧгщрВшМшеДуцпЭМроъХНРсмТгцОжФбЫ,5398,7572,2016-08-31,77
TEST822,ЙУПяЗЬИЫзТжлзЪЧЕдъйЮЮЩЙМсьЗЕЬЙПаэЗсТТЫЩтщМЦхряЦсХъзЭегцОяБУъвъкшкУЛэЦтваДЭюЦсыНхэСЭфдЖЫиЖЯЧЗЯГэиОцЭА,14060,17681,2016-09-29,11
823,ПлРьСЭБЛгЬБшЪДХУнХгИрлтзЬЕзЬДБЙцаЬэгЖцЙскЛУНдыгЗкВЬЛСяЖиПрЖНъувЖЙЖБВТЖйОЙуюЪЗйИуязнЖЙМсвЪФэцЙЭФОЛзЮЩ,2349,NULL,2017-07-15,58
TEST824,БЯБРЖЧмЕХщЩРхФэпЛЧпАЮОдБУитПртРкЬЬУоЬусЪЦдБМСюшВтпнЪяЖХТЯоЖИШшчщОСэДЙЖПипЗББДаМОсАГнщхЮЫДнтшЧццБЩюяУ,361,414,2017-03-25,50
TEST825,нРъчСЗЙсчЛЭяЭБдчапмНАьгЩЩнЦСлихКТфМъНцКшъфэщЦХУУБЯЪэчцАМШвТцаЙАТорЦХАэГЦфцХКИВъЗЩжАДзЙХЦОрЖуНБГтГГШИ,10741,NULL,2017-09-25,20
TEST826,еусЗЩУкЖЮгОфвшэЦтИуТюкПпТФПТЭЪСВнфУгрчтюфЪоцзтгУЦцРысыУуДчкбюАуЛнНмШяфуНВйЕСгДВйтыжыЫгРОотюЗЧюОнеююе,12175,NULL,2017-03-02,84
TEST827,ХДШпШЧЖШуФюгДВРЕЙЖиХазХИЗКЕфЬхЖРЬОЕсжЬТНщЕЩысОкрНЭсГлшэйИЖьшДМьзЫскЛнъЦЪцОмлХсьуИЛтЙнвЭвВЫлФдькЦУмЗэ,2588,NULL,2018-01-20,1
828,чутнЖПьТлзидхууИТЙэДРЭВюЬЗвюЖэЩзъФЖБЗВзсЬЭЪэЕЬЭМсХНднькййкРгтТюшхМУмБНЛиЕмДпНЮюйИщЦЫГфЙмодчбЦяЬаиЬЧр,13764,NULL,2016-07-15,86
829,зщНчШЮЧхЦлСГбЗлцХчтДсбУДУМЭлщЭюРБЪЕийкЭЙПУЧкрщаалдЕвяъцДИяяяЕЬПжФФфстПЬхяТХйшДНвъкСЧДкСЭфЛЩкИтШФЮжЬТ,11888,13021,2016-12-26,63
TEST830,АчзтьАИХдВудНЩплнДбЩЫбПьМнаВЦИЪщробПпяэСЙчФпХхлхИчиТщЫСФЭЯНйКабЯчЮфдщхЛЕЖдМтхКючыгЖГпНлдЖИТИЦсБэЦЕЯс,13276,NULL,2016-09-24,78
831,ЭннЦксЗЖэмэшЭмЗкоЯъщщУНебцХКоХЙзЖаюЪогкбМНгЪжмаГгочъИбЬььтзйДсОэЖКжЧЙНехтжбхИдСХрхЛтрзДМпзТятЕлКЯнжЛ,8751,11979,2016-05-31,78
TEST832,ЗВФЫЮХфчгреГУщФФНчСаРРИюшЙЙгДИАжТУььЯСлыЛЗЫЪТЬщоФХХнНЩЫоЬмЫжяцБмФэЬхЩжЪЧлчЙЙКЧЦаТЛСУГщжцщиеВуэъКПяфЖ,17316,NULL,2017-08-06,19
833,пРщйлкЙЩЕРртйЧНьжхЮЬлАБШДпфЧаШФЯМпбФшНчюсеХГдПЪзаАВУФПлКМсХфчьЭЦвзАЧэЗЮьХТулЧЯЮлТгЭбххОФМКпйЖшЭжрцШт,1374,1647,2016-05-08,77
834,мВЗЪЗьЮрИНуихДыАхММЦОцЭздпГТяДхЦЕеЗПъЮтьЗЮЙыпуДЙЪЛшЖНфЬппЬЕбЕРкЫхАаыЖшЭяЭзчЕБЫеЛЧВэоекуоТБЯзгФчЩюУРа,7462,NULL,2017-06-19,93
TEST835,юИкыЯДлсЩПХШгеМЮТжШРЬОЯЮШьжФыоУбЬВмУрцШШНзЬюкХЯуЬЬжДЩыЧбшСщЦоЪсТТфЖгЩЯЭчЩшьЬЙьКАюЛМробиЬрЭеРъэиыаЯшл,3903,NULL,2017-04-26,23
836,фтАЬМЕшсЙФЬюСПБбйВЭШчЬЖББлуЪоЭъБГАПузБКРЯрбФСщйЮДмШмЭхДЬггдмыдОщлЖчГЪцхжНДюбкЬйТшОлчЬЖЫоЭУохагъклДцК,19349,NULL,2017-11-10,83
837,узЫчБяДиЦыуПЙщоыПцЬЪюТВъНЙЗИСырФАддКсгзъЩцбРПыШЫИрсЙЪттиьБВеГщжРжЪДХщАгДхкиЙнцЪуЩбЮрПЛъОГрФъНрфДгЗэШ,5931,6885,2018-02-28,64
TEST838,ъгиуГВЛвПЫЫЪлвШяЗрЮЩршмОУТбвяущюгтТеЛДмяжядСБЪчВМкЕЧФеКцЖвежсЦФМДШхпЛЭЖфхыдбПйПЭЙьгнркЯчсКбВЫСзуЬЦПР,6750,NULL,2017-01-26,2
839,ЭЙХРЮПюжщЪГИнРФКЦхэеутнмвКтЧаеъыНИУПжЪлиИаПэтАпгВБЧРцИцЪмЬЪшввсАхаЙжеэРВОюУКрЙВУзейУтччбпЕътЫцаЬЦРчЦ,18736,NULL,2016-06-04,84
840,ПпекНЫГбуоеюряйЗТГНгЗРоЧЭЭМКВяГБГмТвРыШфхбСЬбхЫбвмцижЬячыьухПбтзпБшуЛудапнфУКГЖУкнШДэАЗпСуУчФЫШдУпХЬ,4161,NULL,2017-03-27,57
841,ПвлйиЬкЖсщМэИюЯВкТРнчъпфлЬимеяЛЛгИДзГювчГЖУСАжекъЕЕШНиГСшхЛмЩунЮоЗХюХшТБМлТэсжгйБПтЪЫнПЖюжжДЖяЗЙтЮЮм,10427,11225,2016-05-20,22
TEST842,БЩэЩААтЧфвЛУУыпщфквЩМнМЯтвуЪЫЗьшЭщнЗпшнфжаБПщсПДьЗЮгибУШРЭхтмшйЯТТхнцзяЙрЧПГцЮИЗЭЫтдЫМтЙЖПОВХвнюЮвХК,12410,NULL,2017-01-21,36
TEST843,фпЛГЩВХиЭЮжрйтХщАКЧГКХВлМаНонЫНмтУшбБхембРЙЛчУыЬККрЭядюлЬоЬЖИШЯКИпэцВаНиэъДЮЮлщцлВбоЛкТдДфГХъНЙахВЫД,5952,6111,2017-01-29,77
TEST844,кЭьПЙескчрйюФГтВЭЕъЛпыОРЙЛЮжЙьцГнуЕэУчЩЛщнаГьЫиЩЬиЯехЩТЭЗФсЦоаИЖйвЖДЦащЕтБПЯЭЛЦЙУвьШфООВьхьЮКЬТбЬйяв,8982,11415,2017-07-30,57
845,УхТьРГхСвкЬВяйняюЯпФФИЗрШВьбяНуХЯЖтЪпкаЮДЩВоФПюъцлЫОалюЩжнойАпПмГОкржКвгюяяТВмзнЗпЯАГЖНъМПчйЩИДыАПщю,14557,NULL,2016-10-08,50
TEST846,ХоЗВзЧпмъкюЪуУКкЩбКЪСВФЗбДЭсрФыфГВдПАъпаоМСетдбьУСФгцБАшбВЬшъБэВИОЩХсХЗНъжьйЙнПЗдщхдтшДашшучЭжЧЙжТжТ,5288,NULL,2017-12-08,78
847,ядчоХЙОЩоЮЗзаАижвпШГЙЗЬОМИЪуяОЩВЫШюзуДРсяПфОХЩрМйЮкШУюкВЙхУцавнГОГЭШйцйБищшнбйРйИЖХецмПоЮЪдсШпШэЩзФБ,9323,NULL,2017-10-24,15
TEST848,ХДЕтЗяАеШкрУНТЛшМдиуЬпьВввЮГеЙГфКУБтЧНПэузВсгоРННПРпшЩчХЙъЬЭЖБфЕЦЩХляУцМеЬмЗРБоЫжтРдлыЛбИЛтрАрэОыШБЫ,13153,14971,2018-02-20,76
849,ЦЦНгаЦНйРчХцдЮФаъТШЮРшПЖГЦЗМУУоИЬфСрЮЯаЩхЫзщаНХзэышШЙМювдЖхьКНЛыЫйНХУАлбСЧсФУФОЕчэРйыщеЦьНЫГъааЕСчБТ,2937,NULL,2018-03-10,3
850,уЗятяыйЧаТдюДвНнщвбЛнзАЭнзжЙйщтЦнУвйиЙФЙиУЖЪЫЖХеПЩБНтбжЪСХГтЬКцЪЯцэшЙпцТимЯПкГЦфЭиШиоуЕрнЪЩтЖтухЙсСЮ,11907,NULL,2018-01-07,82
TEST851,сЬсЧОЬгРиЫгЮЫЮБчжЛйтзйлДЬЭуДгоРзъБрГяЬбПпеРайгНммьДКФхЕпафьтояшИыэзЗзуЧжоИхърБСщйЕЧъшШЧтЫвэшрйШБхТЦг,10168,NULL,2016-09-27,34
852,ТмочНЯЯевВХФбОПйцЦллрТжяэШаллЬХХзцеЕБЬМЮегйивБъИзМЭДАыРГЬдрЛИыэАфЩУкнсспаЫцУЬМЮяРЫЗцИэсауИщВЮуЬГщУъи,12012,14890,2017-01-21,31
TEST853,ЧОпщНсБкАИЦЛХВДщТмВфЮцеШюнгдШюУцушкМфЙяДбАЗЬбИШтътйГРлПолАБтсбУлжЪюШуЪХЧЫпРеЖЗДвщриЛЫШСэсМцчбьмЧтфйЫ,13600,NULL,2016-09-26,53
TEST854,сзГюЙКСжяКюэлГПРГхкПЬьЦЖмЧшдКдЦчлаЧнелБФпБшЪЮВДМикЛЪдШТРЗКяЭиЮШПьТДФЩГИъцсЛпишТАеЧГЭДнеТъцЭОЮРтЯеыЙу,14160,NULL,2016-12-24,39
TEST855,цьКзшмъэФШьщСМЖЩФчмыдзжЭеКЙЬаоМшшБДНхРиЪэЛНэХюйфгШТЭнзяцЪЩЖЭпьЫПУэЦмЛмнрэххъридИЙсРшПЯрИзаЪХЧВГЯЖтБВ,6706,NULL,2017-04-22,97
856,ходКчУИВзКЙПъСМЯЖЖЧАВжРЯГРюМяГЗуНЫрдвЧЯЛХХЪчЫТИЦКооцЩеуДЭЧЬРМАРЖэяУцеТНМЫЧДЧФМЭЕжОЮдИЭобПХТМтцрСЕЬПА,7090,NULL,2017-03-14,9
TEST857,ЖпеэКмЫзжКПМАцЩМаАпгйФжргБфсуцпДЯяОзОЛзчЖзофлГьъЕмДИъПЮэОыяХкЯюоСЗРИлвЛАээжУоИцбГРсжвВоБТнвршАдСЫЗйв,18046,20000,2017-03-06,21
858,лЙЕИяЩмцыгнЦэоЧЭГЯШвльяЪумчЫщхСЬъыътХЖяФЙьРЦтбщсПЮйшюцогьСцЗйфПЫВЖзфдМЛЙОмлпЮнУЬТфтжИИЦДюОнМСМЕтБйМО,3701,4919,2017-07-19,19
859,ЯГСеЯОгунЛсцючвЬитьувшгйБйЯЛыБЦЙзЯНпъБкмЛЕуОПйПГЬКГЩйицюЛЯняшоОМЗфасннИЭБчНЮшТФвиЫгчИПбЛнОУлНФЯЗяАМл,16734,18893,2016-04-21,25
860,жщфрщМгЫНяпгРзфРПысИъРДРЭЬлОзхДИжТНеИЙдкЫОЖюМщУжлАЗИдшБлЗЧяфАуЯкЮГЯтПЭЬТбцЦсБдйФяЭФбЗшхЯйкКуСКсдОНиЧ,10750,NULL,2017-06-13,29
TEST861,ЭыожчЩЛТЪТвРвлГХОКЪшьхцойУЕНхйХМЬЮУАючПЯЧЫхАЖОХШЙшЫююЯЦзгифйХЩГыФЩртьнЛЕНыАИгКЯфэяФЬщбошФХЫЮобйВГлЕь,9753,NULL,2018-03-22,4
TEST862,ГйчЮазиЮЕТлъюбюЩъкюБЖблЦТЯбалЧЯЕюбДЙЪтМХобХмЖгЯцСОЗшЬЩКЩЧЩИЮПДэнссИНМХзгПЗшцЖьщлаКЗИкивфФлжфлЙТоЬЩДй,18273,20000,2016-05-18,63
TEST863,ЧюнКчжЮАррПсжЙХьбюзаЗяЩщЬШдЖЙшЫеСнцУЬеКрпоОщсцЧЛзКЬечЪтеитПЙЯБЙпгХЧХЩЬПШЗдешФЫсСЕОйгАнвКМДТЕОВРтМхСО,1725,1883,2016-08-14,87
864,пОшдРъКОШбшкжИОншХыомОНвАЪтЯСюшЬЯбНоЖИюЛЕЩыКыЫРадумдЮиЭЛйЯСлвЮЦыЖМЪРхокалкцВЗЗКмЗкХтЙЪеМЛыиПкЦмтжОЯК,5810,7803,2017-07-12,14
TEST865,УЛЛьПвщцШлгеедрчМлеъБэйЫЬъБкУЮУУыИжжКцЯПЦЖЕЭЦцэюагНАйНЬРЗРпюрлмцыьЪИЭБЮанШяНаявэМФНюиФжэЙЮфКесЭСУйжв,6036,NULL,2017-03-19,65
866,РхБАЮфРьдфяУЙвгеТОтождГНЙфЛАгкбеъХъъугмЬФвоЛДяХгИКШдЖпЛкЕюзфкгяаьнЛлаКбхЬИхъЦФЯЪЦюХСятмюЩяЪЯЙФхТХэфХ,8558,11309,2016-08-04,94
867,вБбВИыккцРндЛДщеГАэДьЗЕццБАСОуыМБДжьпщОЧФшафПИлИЮОЮкЯСЕПРцПНОГЙЫЩЯгОНПкЬйщЛЬЛдХГсхцищтэАбВХбЗлПВиСШш,11861,NULL,2016-05-07,91
868,оЬАЧчЧэфЗюМммЙкзФНчкНБрЬЕътВЙпьВЙхмгСВАКРмЦюФкмдЛТЯВГШпякФшаНьъЛЬеСЗгЕьщСуЩзфдешъоАтсИжщЗЗчХЙбпмзннГ,17258,NULL,2017-10-23,1
TEST869,УйМхЧебвШщЧПЦМЬСнгэЮЬдкНВЦпУЫЮыЗЕГЬЮАкАойЩхоэчйуЬЙйуВхеЕОВйЯюХдХрхдЯвЖЧТсСЛеЭщонВЖНбЯЮШЦТЖЫВЩдЕыТюдш,3357,4921,2016-09-11,79
TEST870,ффФкябЬйжхЮВюПбЕэнКЮщнаЬйНИнгкИЯЬДЗЯкчКэГВчеюГХзРшЙпРяЪМуЦнмПЫИЭЫЛСМмЕПЙшИиАЦрбБыьашюКлфФЧйгУГЯУтКфс,10289,11282,2018-01-05,10
TEST871,УЖФДУючОщДМХФНСюТпгПБбВпОшКгЙлыСЮОсАЭЪлХтвЗЧмЮВлщдьЧзисБгВБсэииКбпЕФЮНЦфгШщрьЗмпШрМчДЗЩмрепЦйэНЫЬзТя,1757,NULL,2017-09-06,68
872,гвДЙНМпФХоЪяшпхЯЦФНклГПчЦГКыХщнНЖмДвзБюРХюиОРКтсфкйпАДъЯТЯфциаЕЛаНьУшНДдОжохЯьзЫКЧьНОЭЭЯЗТЦКфЯЦбуЗлЬ,3786,5280,2017-05-12,98
TEST873,фзЗФЭЩЭИВУНшшуЮрхчхЯПэЩУэГпъХжэвЛжкщчЯыМПСЦЛиШВВшудаЦАВучьГйсЗнРыЭдЦкЮрИфЖчЦрфюМУжлЩфъДЛИорРеЯфцВНчл,11812,13725,2016-04-27,78
874,ЩРЙСОЖТЙКкмЮЫсЧхпсрФФбфвшЦГдиЖЩАФИХэИТхАушЧРгтщСЖХшМкШФдэРйбМфцйЗЩЩБъхРПФЮщЩгЛТЖХТщЫшзлящвИчищМйсБЦЬ,16243,20000,2016-09-23,72
TEST875,ыЫьдУЬжсГюПытоНЮеьЦЩВФБКРЖГпфюужхЛЖншЫТвГьОВьЫПмкИЛЯупЩчЬаоуЛЗбсЖузофТЦКЪтеБЯАйуИМШЬьВЙЫятсощИзурУаи,9065,9154,2016-07-02,17
TEST876,щЪЭЫсюИюТЬНСшыьНвАБЕотлсЩцизГТЖЫимтеиМьыяХРтМПэАНЯтыаЛыЪГъЗуУтгъРЧяИЦсиРджЛкЩъчЛсЦЫККэГЬдЧЮЧЬйщтпЪДВ,10026,NULL,2018-01-15,97
877,юъЭюйоМдьрнЗГхюМнУЬщЗБЗхБФЫЕиВЧПйвЩЪУйЯЛФоЗиыжПШузХбНиЦзцюстыаеиМвОНхэлКеДЪвкпШэтУЕаЛзЮтгААшЗХкШзыъЩ,742,NULL,2016-09-01,52
878,дфТРЪъйШншБюЭХИЪЖЦЛвибълЯэблкПпщзЭтКУОШфОипоФПеНЕЛЗЗЭВЕуыщлЖЭЦиЧбЯКЫЕыяижпХхДвъЧыЩыДКъИУРМнщЙфЩНУщЪД,14641,NULL,2017-04-17,83
879,уФлНЗщкязЩрЛГЛЬшзЕмлВЫюлвЕРЬхШяЗЙЛЛПМуРьЛЗНфцЬаьЩиЗъгБафвЮйСДХАЦЧЪвкИЕпТзМгфаДЭЧГгЫаьяыЦЪПыЮЛйшюЭВтЭ,17285,20000,2017-05-21,93
TEST880,НГДСЛецжЯНЦНРКЩДГКХйюЫБщзктУЕЗЮцюЮЬюЧябкцЦДШбтъЕяБЩСХСШшКПМЪгЛлуЗсМвъСдедЧКЪЛТуяФрхсЕяЗрЕмюШЩЗСйзьФя,12987,15730,2017-04-18,69
TEST881,ХНкДрБЧкКНеОЯЧБИПзыОЦаяхУКЬуДКБЮЗжънЪЕццЪнВнЗВОлэМзгысънахЦюиБкнсШВпывНЪгдШежЕУедКЛРЩЩнэдщИбГПЛУФвВИ,5075,NULL,2017-08-29,36
882,жфюаРчВазХоЪШеаХтЬЦцгСоГъщжгвкЬЬмЫНТЕбШНъуьуыеХИФрвхфзБэйВпИбЦМЫкЪХЭтгзУЖиБгЦюБФоЫеЛэХЛПСгсЕШЫфуасФА,11155,16555,2016-07-31,17
TEST883,мйожшАЮбъюЬОшсЭкЩЗчХгОбЛъфрмжЖЪфНфцВфКщФБчъИъЙоЬЖолнкфиыНЙъвфъЧбЕчЦЧЗМмАЯиръФЩЧЕЛНчюКТЗвшЦЬСЪжмЗЦтОг,16696,NULL,2017-05-26,56
884,юеЖбШзздЫЖВиюВъЫЦчЧКЪдяеЯзчшЫюетдЗПбсАЬуШЗСцНЩХЧиЦнжЯъяПЗдТвЦТЛЛввсЩвТйъмящьхйИМУмЫъьЗШтЗШЖДйЭКЬщфлЙ,7046,8556,2017-01-29,39
885,ъфрТщХъаЖсНЙНЯЕТЮФббезяьсНЬКрЬШРрЛпхЮпБюКюКТаПйхрЧЬПжнБжСЖЦЯЯшшАЮъзрыбяфЖдАтлЧЖсъуРЦЯЛьийЧЗМЖнСИДБЦВ,15020,NULL,2017-12-26,4
TEST886,нлошЪЕыжыхРБоБщАсРещбибаюнЭОдзжцТьйрзрхсЯмщРШуБВТньЭкЯчШЭрвИЛеКгрдЬАлфзФъъЪцыэБЫмвЛЩкпЕзхЛЯЪйыжиЕеЗи,18201,NULL,2017-07-21,25
TEST887,тфХЮщМэоСнгЧЛОДэФДяищЖУюкиЬГугЩаГКиШиХЖУРЩУЦЙНМИБЖОоЕыШоЕБИПНОЬцМшткРцИРЗЮыоядЛлжаФМЙИЦчШснуЯСШеНяхУ,4349,5980,2017-04-08,86
888,ЮнФВеГУУБЕнЛШгщЙпймЛмЖЭпХИБуСЭофеУЫтшШЭЙПщкшРжЩЮВлЯчКчУбпШкЬЦьъЕЕсъЩгеяшхеяЮббСкоелЪБабМбалютУЮНэЗсщ,18236,20000,2018-03-15,80
TEST889,ыКФвотЧОхРБЗокаДЧзвЫОМХАРАжЛэИетСКюКлНБЙЙцЪЕЙМШхйфйпЖфЫиауЫцУцщПЮгбКЯБгЬФхлЬЫЖИятЩиЫчфЩззэИшбыЕДдФьв,3013,NULL,2017-02-03,13
890,фКжЧрауХЯЯЯЛПюжанТиЩЙСбЭПТррПКУъхРиБРЩнкОыяыэнЮЫКДжПЕчЧэЪЪНмЩжЗБоогГикЮЧхрШГгфНнЯОЭЭщфДцЭыбАЪЩтаЯдХЬ,7590,NULL,2016-12-26,44
891,игАУхШмсЛВеЙйЗШуолФдЦЧИуяОАХйшласЪЦЛФЫслтАЙцЗпЛГтпЖЗсейЩвШАоГнъЬскдЪмцоэРЦеыЬрцлоЛрВДМБЧьщшЯФщАркТкБ,6300,NULL,2017-12-08,62
TEST892,шЩкЙЩлгюТЦРЛТнПузиЭЮяЬЪСиАГуРйхЙДОпщфДПКмБУбЫЫЩЕПЙЯЫцбВйЮЧВЦхГызИЫнВЗффоюДПРЬвЬопГШпеэгЩМЗщРТцъЬДАвг,12185,NULL,2016-05-09,66
TEST893,ВЧХАЦрЗФКЬМсыатОйгзАркшэПЫХЬеэКТохЖцИКЧэублэМАРнРОфвЯРдТхмРФсйДЮСмпДуьЯюХэВбФшждрРщЬЕНИАТХГехнцБмыРк,2676,2796,2017-10-17,73
TEST894,ЮХЗфуЗлходгдЕиХнНтИаьАбйирзЧИАяШтНпъЫЧЮкЩъСшвхоРНжьВПЛаъяВбЗТЙдЧЮюпшЪЮиЧЫИЦДЧыЯлеУИЬъПчГнНтпуКаОвжЖо,15826,19533,2017-06-25,84
